emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,emg9,emg10,emg11,emg12,emg13,emg14,emg15,emg16,emg17,emg18,emg19,emg20,emg21,emg22,emg23,emg24,emg25,emg26,emg27,emg28,emg29,emg30,emg31
0.51826,0.30007,0.53077,0.42004,0.01188,0.03546,0.51632,0.08032,0.30637,0.54162,0.50213,0.01845,0.04601,0.61491,0.00866,0.03169,0.03673,0.05049,0.02157,0.44542,0.02203,0.03259,0.06006,0.01639,0.03928,0.72255,0.02621,0.03128,0.55739,0.05018,0.04860,0.01279
0.65691,0.32861,0.37979,0.65199,0.03932,-0.00269,0.34986,0.00720,0.77510,0.36810,0.60167,0.09235,0.01888,0.74842,0.02566,0.00507,0.04079,0.04528,-0.00557,0.51640,0.08713,0.02749,-0.00622,0.02430,0.02842,0.30262,0.03722,0.05011,0.65106,0.02548,0.04555,0.04684
0.58563,0.51220,0.53867,0.46009,0.05384,0.03660,0.32662,0.06994,0.35452,0.34632,0.44584,0.05529,0.03860,0.55560,0.02828,0.05437,0.02551,0.04949,0.05585,0.51772,0.03817,0.03459,-0.00398,0.01535,0.01489,0.29375,0.04878,0.04022,0.72970,0.03312,-0.00100,0.06184
0.60850,0.48517,0.52552,0.71052,0.03074,0.02107,0.43872,0.01510,0.55670,0.32393,0.25402,0.05250,0.02257,0.67787,0.01243,0.01001,0.05183,0.03451,0.03223,0.49209,0.01512,0.03650,0.04165,0.04869,0.02174,0.59795,0.02244,-0.01300,0.68949,0.02436,0.02734,0.04410
0.66432,0.41530,0.72112,0.30604,0.02111,0.00404,0.64716,0.01370,0.61832,0.34657,0.65025,0.03214,0.02336,0.42406,0.02856,0.03191,0.05593,-0.00374,0.04169,0.65072,0.00505,0.02602,0.05049,0.02252,0.03712,0.71820,-0.01076,0.01365,0.28691,0.04678,0.01831,0.05912
0.73162,0.48654,0.32347,0.44106,0.03950,0.04671,0.37877,0.02076,0.51925,0.30473,0.39526,0.00888,0.04851,0.50964,0.00394,0.06698,-0.01020,0.03273,0.03482,0.35298,0.05025,0.02289,-0.00273,0.01819,0.05423,0.64411,0.05346,0.01375,0.65832,0.03488,0.01269,0.02085
0.48985,0.56262,0.33003,0.75440,-0.00595,0.03217,0.40820,0.00960,0.28368,0.56786,0.31545,0.03842,0.03844,0.73442,0.00536,0.03582,0.05857,0.00446,0.06319,0.29482,0.01436,-0.00568,0.01170,0.03911,0.07269,0.25148,0.04260,0.04265,0.74625,0.01430,0.01197,0.04175
0.61620,0.63228,0.58454,0.41656,0.03090,0.02880,0.58521,0.06036,0.55004,0.57058,0.35648,-0.00464,0.01103,0.27138,0.05617,0.01402,0.06057,-0.01714,0.04519,0.39725,0.06532,0.04361,0.00640,0.01096,0.03181,0.61950,0.06168,0.03867,0.31565,0.04892,0.02207,0.04816
0.67537,0.73357,0.51842,0.68631,0.00513,0.03936,0.39305,0.04041,0.68454,0.36697,0.32477,0.04784,0.04411,0.49272,0.02442,0.04562,0.03122,-0.00903,-0.01486,0.52000,0.04916,0.00838,0.03168,0.06150,-0.01257,0.25141,0.01693,0.03903,0.39741,0.04497,0.06009,0.00999
0.51652,0.62428,0.29642,0.48801,0.04793,0.01234,0.40021,0.04265,0.38425,0.54146,0.62103,0.02932,0.01003,0.57364,0.03957,0.04596,0.03098,0.02394,0.02283,0.37090,0.04323,0.06123,0.02985,0.01974,0.03827,0.51313,0.03068,0.01352,0.59330,0.02369,0.03830,0.05776
0.62323,0.40259,0.26411,0.52305,0.05116,0.02558,0.38199,0.03015,0.37743,0.51360,0.62405,-0.00077,0.03684,0.64625,0.02556,0.01366,0.04791,-0.01211,0.09208,0.74867,0.05869,0.01329,-0.00206,0.02190,0.01682,0.40350,0.01129,0.02388,0.55706,0.01405,0.05489,0.03626
0.52752,0.28663,0.31692,0.58599,0.03225,0.03925,0.26831,0.00312,0.54216,0.41507,0.70538,0.05901,0.06030,0.58586,0.02331,0.00826,0.00137,0.03737,0.07807,0.61196,0.02760,0.00441,0.04643,-0.01771,0.00195,0.49032,0.00639,0.04715,0.54427,0.01935,0.00152,0.03467
0.54626,0.47257,0.54975,0.73586,0.01000,0.02861,0.45477,-0.00051,0.56737,0.51797,0.58195,0.01146,0.02080,0.45845,0.04585,0.05003,0.03652,0.07556,0.00003,0.38193,0.06921,0.05102,0.02835,0.04723,0.04033,0.58026,0.04057,0.04835,0.54734,0.01289,0.04011,0.02312
0.54092,0.71453,0.43157,0.51118,-0.00964,0.00940,0.39004,0.02031,0.73185,0.60348,0.73367,0.05173,0.06302,0.51139,0.04778,0.01828,0.04756,0.00034,-0.00426,0.70482,0.01264,-0.02338,0.01639,0.04689,0.03408,0.25710,0.03990,0.00710,0.69403,0.00523,0.05510,0.06627
0.76487,0.38286,0.49563,0.30077,-0.02042,0.05222,0.34064,0.04435,0.71200,0.37615,0.33834,0.02909,0.01011,0.47587,0.03526,0.03107,0.00441,0.02449,0.03785,0.40493,0.03348,0.00383,0.03288,0.00449,0.02748,0.40142,0.02636,0.01888,0.33014,0.02854,0.01938,0.00241
0.40604,0.66050,0.56273,0.71068,0.02114,0.05698,0.55712,-0.00450,0.43862,0.54825,0.34997,0.00458,0.00862,0.57853,-0.02115,0.03957,0.02094,0.05290,-0.00930,0.45438,0.01584,-0.00015,0.01716,0.01675,0.03090,0.64945,0.06050,0.03742,0.61835,0.00906,0.00342,0.06958
0.43701,0.46847,0.42994,0.49518,0.08601,0.01943,0.30113,0.02672,0.32244,0.56553,0.62215,0.01851,0.02278,0.46746,0.02014,0.00300,0.03890,0.04281,0.04627,0.60139,0.05574,0.04735,0.03000,0.05309,0.03423,0.64945,0.03230,0.02345,0.75016,0.06363,0.04221,0.00942
0.27198,0.30479,0.61027,0.61371,0.05477,0.01729,0.69811,0.03534,0.45432,0.67187,0.64668,0.05344,0.05070,0.75403,0.02650,0.05441,0.04391,0.00623,0.01397,0.62731,0.00166,-0.00158,0.04082,-0.02256,0.02134,0.50773,0.04247,0.03181,0.59524,0.01859,0.01992,0.02243
0.30904,0.73434,0.41028,0.49422,0.04451,0.02138,0.64803,0.05060,0.32779,0.48672,0.48996,-0.00347,0.05704,0.57768,0.04206,0.02845,0.01739,0.03689,-0.01145,0.74835,0.05282,0.04176,0.01665,0.05834,0.00983,0.32018,0.07082,0.01149,0.51666,0.02035,0.02511,0.03560
0.29806,0.35155,0.35719,0.39139,0.04006,0.02042,0.64092,0.03275,0.36498,0.40123,0.73970,0.07079,0.00535,0.52439,0.04328,0.03009,0.04640,0.05686,0.05235,0.67827,0.05319,0.04748,0.03390,0.03715,-0.02318,0.60915,0.02800,0.04835,0.54490,0.03511,-0.00185,0.04269
0.67061,0.48780,0.68818,0.51418,0.03107,-0.00481,0.43900,0.02996,0.26242,0.71853,0.27108,0.01898,0.00485,0.58993,0.02663,0.04369,0.01321,0.05336,0.02408,0.33747,0.01441,0.05240,0.03853,0.03552,0.06538,0.53096,0.02629,0.03514,0.36711,0.00062,0.01308,0.03435
0.58100,0.59275,0.30169,0.43966,0.02239,0.03677,0.34223,0.00047,0.29911,0.25873,0.43501,0.08031,0.03027,0.42662,-0.00167,0.02270,0.02023,0.02577,0.02657,0.46139,0.03829,0.02742,0.04021,0.06359,-0.00042,0.57827,0.02044,0.01180,0.53049,0.04239,0.02620,0.01841
0.24957,0.41337,0.61594,0.41259,0.04147,0.01600,0.55888,0.02534,0.42606,0.68027,0.59727,0.02654,0.03077,0.69570,0.05789,0.00614,0.04311,0.01088,0.00850,0.37330,0.00991,0.09576,-0.01306,0.04000,0.02541,0.60369,0.01457,-0.00218,0.32227,0.03130,0.06160,0.07218
0.60272,0.73653,0.27785,0.41641,0.03654,0.04670,0.42293,0.03724,0.37456,0.69117,0.62767,0.04971,0.01928,0.30230,0.03318,0.01446,0.02033,0.04401,0.02071,0.26762,0.05348,0.02017,-0.00179,0.03214,0.11036,0.46809,0.02699,0.05553,0.48974,0.00413,0.05594,0.09111
0.52407,0.70918,0.53308,0.52943,0.00402,0.00502,0.47666,0.01067,0.68121,0.60175,0.52455,0.06557,0.04784,0.49821,0.01206,0.03505,0.02384,-0.01225,0.04382,0.42291,0.01186,0.02989,0.01287,0.02628,0.03449,0.49793,0.07649,0.06368,0.40140,-0.00480,0.03145,0.00688
0.55565,0.36345,0.48386,0.66680,0.04767,0.03896,0.41810,0.02844,0.46421,0.57575,0.64112,0.01400,0.01280,0.40255,0.02270,0.04454,0.01066,0.04766,-0.00824,0.71541,0.04597,0.04152,0.02253,0.06501,0.07317,0.65491,0.00754,-0.01817,0.62131,0.00016,0.06396,0.07329
0.27381,0.26657,0.35982,0.63247,0.03874,0.02754,0.27755,0.01382,0.34783,0.32963,0.57767,0.01756,0.03713,0.70975,0.05147,0.09795,0.00863,0.03150,0.03893,0.37433,0.00254,0.06426,0.03799,0.01305,0.03576,0.33457,0.01755,0.00644,0.28197,0.03463,0.06515,0.01556
0.37429,0.33983,0.36482,0.44218,0.02030,0.04962,0.52113,0.01856,0.65951,0.34340,0.25001,0.00838,0.04543,0.51132,0.04425,-0.00619,0.03868,0.05791,0.00888,0.61498,0.04485,0.05719,0.08471,0.01478,0.06037,0.71478,0.02266,0.00735,0.35809,0.05249,0.02319,0.01083
0.23646,0.47644,0.65633,0.70699,0.06223,0.01508,0.63501,0.05869,0.58254,0.63989,0.73094,0.07172,0.04272,0.34227,0.04643,0.03750,0.02301,-0.01018,-0.01605,0.34841,0.01689,0.05051,0.05293,0.00885,0.06848,0.63785,0.05418,0.03493,0.51203,0.00416,0.05998,0.06143
0.70480,0.33331,0.38935,0.44145,0.03073,0.05202,0.60100,0.02261,0.34957,0.59962,0.50485,0.04208,0.04092,0.54358,0.01645,0.01811,0.04478,0.03013,0.03111,0.33442,0.03056,0.06502,0.03268,0.04443,0.00107,0.31979,-0.01190,0.08460,0.47136,0.07214,0.01758,0.01432
0.67728,0.43067,0.43630,0.54630,0.00144,0.02410,0.36829,0.00901,0.52174,0.32017,0.57171,0.06548,0.03847,0.50897,0.03758,0.02450,0.03548,0.01324,0.02169,0.71726,0.04842,-0.01847,0.07263,0.02058,0.03189,0.41872,0.00485,0.01660,0.39148,0.02069,-0.00633,0.00129
0.70034,0.25300,0.30244,0.41479,0.03706,-0.00417,0.53845,0.01912,0.59626,0.73357,0.76521,0.04882,0.02526,0.59131,0.02061,0.05561,0.03276,0.02137,0.02409,0.53515,0.04443,0.03473,0.01657,0.05378,0.04187,0.65223,0.05274,0.01371,0.60377,0.01239,0.02887,0.07923
0.34949,0.37492,0.29590,0.36741,0.05885,0.03115,0.30676,0.03974,0.49445,0.56328,0.44891,0.05880,0.02427,0.53329,0.02527,0.06134,0.00466,0.04532,0.00988,0.36079,0.03814,0.05424,0.04950,0.04543,0.02215,0.64354,0.00701,0.04794,0.56044,0.03864,-0.01445,0.00812
0.67624,0.58737,0.38052,0.60052,0.04142,0.01896,0.36524,0.03990,0.42530,0.63669,0.76306,0.01876,0.03914,0.36316,0.00083,0.03263,0.01527,0.03899,0.06223,0.44431,0.02442,0.05932,0.05646,0.01910,0.06637,0.38610,0.02243,0.02830,0.32146,0.04369,0.03070,0.06549
0.46854,0.52769,0.59410,0.56071,0.03692,0.02913,0.46428,0.02041,0.49377,0.47914,0.62965,0.01837,-0.02060,0.47560,0.02267,-0.01062,0.04061,0.00800,0.02911,0.38362,0.05611,0.03907,0.06038,0.03212,0.01797,0.30092,0.00859,0.05975,0.60611,0.02055,0.02963,0.02415
0.27928,0.62938,0.50329,0.26474,0.02788,0.01046,0.55185,0.03128,0.62669,0.47540,0.71302,0.02699,0.04506,0.62948,-0.00367,0.04630,0.05401,0.04332,0.03661,0.57511,0.02840,0.04631,0.03280,0.00455,0.03498,0.48663,0.01294,0.06336,0.56632,0.02436,-0.01050,0.02626
0.49393,0.45738,0.55726,0.44715,-0.01842,0.02376,0.56978,0.05243,0.69000,0.64239,0.70853,0.01175,0.04928,0.66551,-0.01292,0.00898,0.03895,0.07861,-0.01016,0.45935,0.05782,0.02652,0.02102,0.03548,0.02163,0.51014,0.03422,0.07191,0.56553,0.07079,0.00452,0.02694
0.29305,0.46210,0.48221,0.31125,0.03949,0.03971,0.26000,0.01908,0.71341,0.68922,0.43623,0.02152,0.05171,0.42458,0.04652,0.05364,0.04276,0.01374,0.05359,0.67563,0.04162,0.01285,0.02097,0.02002,0.02798,0.30754,0.04035,0.03820,0.51243,0.05121,-0.00043,0.02525
0.61794,0.29444,0.67983,0.57773,-0.00062,0.01106,0.44248,0.02751,0.39416,0.45481,0.45277,0.03667,0.02896,0.70040,0.05126,0.00102,0.00517,0.04125,0.00219,0.33368,-0.02450,0.01887,0.01720,0.05118,0.02923,0.63709,0.01612,0.03797,0.30763,0.02079,0.04602,0.01706
0.57218,0.48897,0.66527,0.31100,-0.01768,0.01499,0.61899,0.07486,0.49860,0.58758,0.67352,-0.01918,0.05889,0.28702,0.03696,0.06087,0.01176,0.04323,0.05917,0.56997,0.01900,0.03506,0.04578,0.02548,0.05401,0.44159,0.01121,0.04600,0.70396,0.05518,0.00009,0.04065
0.31430,0.69366,0.44339,0.27506,0.02772,0.00781,0.69652,0.07226,0.40291,0.71063,0.43754,0.03598,0.02335,0.55786,0.01179,-0.01360,0.05246,0.00443,0.03857,0.59829,0.01329,0.00789,0.04719,0.01597,0.03049,0.71149,0.01721,0.02198,0.66751,0.00202,0.02741,0.02179
0.72179,0.69321,0.73163,0.51549,0.02663,0.02790,0.58366,0.06017,0.60031,0.72089,0.36179,0.05390,0.04216,0.70066,0.02551,0.03948,0.04136,0.03159,0.01540,0.35959,0.06126,0.02714,0.06257,0.02705,0.04353,0.52793,0.03068,0.04783,0.38590,0.01703,0.03791,0.05628
0.47995,0.41382,0.42512,0.73912,0.04500,0.05415,0.38094,0.03849,0.29538,0.38616,0.37617,-0.01693,0.02037,0.34616,0.02131,0.02790,0.02521,0.02575,0.01747,0.53174,0.02526,0.05603,0.02844,-0.00582,0.04019,0.70396,0.04690,0.01539,0.40629,0.08029,0.04332,0.04510
0.63802,0.32117,0.46886,0.43625,0.06049,0.03772,0.54636,0.03121,0.63260,0.50657,0.27152,0.00422,-0.00701,0.41438,0.03330,0.01325,-0.00527,0.03960,0.04386,0.68802,0.03311,0.01733,0.03423,0.02201,0.01122,0.47129,0.02944,-0.00762,0.32035,0.06966,0.04988,0.02667
0.25051,0.54585,0.34363,0.54400,0.08126,0.06589,0.34475,0.03018,0.54526,0.59090,0.55508,0.04761,0.03727,0.67975,0.01351,0.02050,0.05393,0.05668,0.01047,0.56417,0.05274,0.06785,0.02411,0.08196,0.02488,0.55344,-0.00547,0.06684,0.70594,0.02928,0.05222,0.02732
0.42922,0.37223,0.59959,0.63079,0.04395,0.06013,0.71303,0.07776,0.62509,0.65355,0.56143,0.01098,0.01594,0.46426,0.03173,0.04464,0.04184,0.01121,0.05191,0.38400,0.03642,0.00727,0.06129,0.03925,0.03283,0.32900,0.02995,0.04969,0.55223,0.04175,0.04831,0.03372
0.44028,0.56521,0.40498,0.52131,0.08185,0.05816,0.40013,0.01574,0.32864,0.72335,0.75090,0.00196,0.02245,0.66123,0.01054,0.03202,0.02182,0.03781,0.05745,0.34108,0.02140,0.03671,0.02251,0.03810,-0.03965,0.69498,0.04454,0.01933,0.41410,0.00522,0.01774,0.02308
0.71010,0.34574,0.42822,0.34328,0.01471,-0.01113,0.36137,0.04134,0.68101,0.75312,0.74728,0.07322,0.03890,0.28086,0.04173,0.02206,0.03238,0.00035,0.00627,0.29807,0.04046,0.04160,0.00280,0.01971,0.03402,0.57999,0.04884,0.02408,0.56433,0.00059,-0.01766,0.04976
0.70622,0.67129,0.53286,0.51884,0.05012,0.02212,0.29312,0.02116,0.30006,0.30641,0.55358,0.04936,0.01508,0.56221,0.06539,0.01036,0.03648,0.03998,0.04050,0.52480,0.01080,0.01446,0.02663,0.07113,0.02325,0.69057,0.04994,0.04146,0.62092,0.03637,0.03118,0.02079
0.26035,0.67838,0.32525,0.44965,0.01038,0.04657,0.41654,0.06062,0.42479,0.38774,0.51532,0.00890,0.01477,0.42453,0.01649,0.00021,0.00889,0.01736,0.06501,0.48843,0.05713,0.05009,0.05795,0.01554,0.00276,0.44346,0.06512,0.04417,0.47095,0.05177,0.04556,0.01570
0.58159,0.65015,0.31130,0.25659,0.02763,0.03395,0.32002,0.01045,0.43543,0.67416,0.74373,0.02210,0.01553,0.30231,0.00019,0.06765,0.04922,0.03626,0.02232,0.55194,-0.00219,0.04703,0.00667,-0.00021,-0.01276,0.43166,0.00808,0.01203,0.52379,0.02592,-0.02460,0.00965
0.38238,0.47343,0.26031,0.67401,0.02520,0.05134,0.49562,0.02424,0.45793,0.72592,0.33343,0.00738,0.03595,0.64275,0.04030,0.03352,0.00455,0.03073,0.04215,0.59940,0.07135,0.04262,0.02541,0.02244,0.05315,0.75161,0.07433,0.05728,0.52533,0.03132,0.04645,0.01165
0.47819,0.79866,0.73784,0.34841,0.03465,0.02747,0.55092,0.04390,0.68188,0.44425,0.58199,0.02170,0.07385,0.54385,0.02168,0.03659,0.00853,0.02175,0.02118,0.37257,0.05514,0.04071,0.04343,0.03992,0.01428,0.28297,0.05774,0.07266,0.47596,0.00990,-0.00116,-0.00160
0.46005,0.47574,0.57321,0.50640,0.05684,0.02672,0.55730,0.05713,0.71220,0.59323,0.39918,0.04255,0.03634,0.43373,0.02157,0.03187,0.04345,0.07910,0.04294,0.72189,0.04259,0.01239,-0.01227,-0.01842,0.03749,0.69674,0.02293,0.00409,0.63163,0.04253,0.01193,0.04951
0.71732,0.38067,0.43528,0.55461,0.01916,0.02151,0.52158,0.00944,0.40815,0.28904,0.68851,0.02550,0.01519,0.69945,0.04455,0.01030,-0.01051,0.03287,0.04487,0.64371,0.04998,0.02824,0.02657,0.02673,-0.00703,0.70972,0.01813,0.04064,0.36625,0.05388,0.06626,0.02183
0.40454,0.33620,0.24962,0.65069,0.01545,0.03674,0.27279,0.04037,0.27481,0.46210,0.43663,0.02111,0.04159,0.62596,0.01836,0.02083,0.03446,0.01577,0.06655,0.58649,0.04046,0.03624,0.02246,0.00899,0.00902,0.65875,0.01369,0.02378,0.55024,0.02473,0.04852,0.00007
0.56496,0.62597,0.23876,0.44854,0.07608,0.03041,0.75145,0.04697,0.48997,0.39624,0.62488,0.03235,0.03887,0.62228,0.04198,0.00838,0.00571,-0.00228,0.06622,0.41047,0.00368,0.03835,0.02562,0.00458,0.00220,0.27582,0.02557,0.01826,0.28252,0.02043,0.03037,0.05930
0.31865,0.50522,0.41213,0.71582,-0.00151,0.02668,0.28825,0.02772,0.40018,0.25945,0.74864,0.06655,0.01050,0.69644,0.05202,0.03176,0.05725,0.01847,0.02218,0.61277,0.03197,0.04921,0.02494,0.00586,0.02577,0.55674,0.04347,0.00336,0.54293,0.02806,0.02302,0.00350
0.55432,0.62134,0.61007,0.29624,0.03007,0.01870,0.29052,0.00821,0.49633,0.54714,0.71393,0.03550,0.01370,0.35786,0.03153,0.03789,0.04369,0.02626,-0.00340,0.45059,0.04475,0.03067,0.02090,0.03273,0.02804,0.70269,-0.00206,0.02888,0.26183,-0.03331,0.03976,0.01911
0.68373,0.37537,0.49060,0.30823,0.01820,0.02764,0.43036,0.06827,0.47576,0.66553,0.66845,-0.00407,0.01114,0.71550,0.01266,0.03117,0.05755,0.05032,0.04954,0.69562,-0.00594,0.01450,0.00771,0.02929,0.05421,0.40388,-0.00786,0.05075,0.43778,0.00445,0.02074,0.01528
0.54464,0.38550,0.47309,0.58814,0.05581,0.01855,0.28820,0.01921,0.33053,0.47641,0.70519,0.01295,0.01269,0.46402,0.03168,0.04006,0.03486,0.03067,0.03691,0.30765,0.05445,-0.00668,-0.01595,0.04201,0.05248,0.67419,0.01808,0.02716,0.40652,0.03894,0.03180,0.03469
0.71751,0.74881,0.33714,0.45832,0.01403,0.04402,0.64373,0.01469,0.34131,0.53378,0.50416,0.03653,0.00703,0.28357,0.00095,0.01420,0.05281,-0.00249,0.05596,0.24912,0.02992,0.04490,0.00123,0.00330,0.02695,0.43322,-0.00612,0.02172,0.50165,0.02913,0.01667,0.06061
0.50514,0.29138,0.31594,0.56147,0.04600,0.06006,0.68094,0.02956,0.47004,0.40943,0.41985,0.01931,0.02612,0.69201,0.06718,0.00958,0.05485,0.05768,0.00835,0.46926,-0.01681,0.06085,0.04365,0.06618,0.00896,0.39238,0.01359,0.01922,0.52438,0.03689,0.05457,0.03413
0.40174,0.32174,0.66628,0.57434,0.01368,0.00447,0.35229,-0.00262,0.24710,0.31516,0.66994,0.00754,0.01767,0.40206,0.02532,0.03453,0.01143,0.04162,0.04647,0.62399,0.01056,0.00096,0.01649,-0.00124,0.00671,0.30795,0.01228,0.03278,0.50767,0.03228,0.05918,0.03406
0.52118,0.60600,0.31758,0.35443,0.04993,0.05093,0.56733,0.02836,0.55850,0.32934,0.63090,0.03320,0.03518,0.57128,0.03116,0.03420,0.02063,0.02679,0.01948,0.34545,0.01819,0.03954,0.00708,0.00245,0.03780,0.55750,0.03347,0.00913,0.39883,0.00430,0.05082,0.06052
0.44095,0.74685,0.67111,0.70993,0.02074,-0.02703,0.29935,-0.00388,0.64129,0.43608,0.70703,0.02363,0.04116,0.30037,0.04677,0.03129,0.07650,0.01879,0.01744,0.28468,0.03048,0.04530,-0.01618,0.03895,0.03601,0.27027,0.03325,0.04681,0.40232,0.02130,0.02130,0.05366
0.66122,0.76264,0.32726,0.32570,0.03198,0.04946,0.53285,0.05441,0.46765,0.64674,0.63549,0.06410,0.04720,0.64550,0.00044,0.04313,-0.01048,0.02301,0.00761,0.64313,0.04792,0.01912,0.03301,0.06954,0.04233,0.29329,-0.00245,0.00283,0.48484,-0.00227,0.02128,0.03911
0.67536,0.74507,0.68242,0.68380,0.04688,0.00844,0.64188,0.02102,0.72995,0.40636,0.68519,0.04184,0.02122,0.32827,-0.00211,0.03117,0.01742,0.01607,0.02232,0.43555,0.00026,0.04436,-0.00285,0.01609,0.01327,0.41978,0.02079,0.03112,0.56013,0.00882,-0.00041,0.05087
0.24089,0.26458,0.54079,0.28650,0.04239,-0.00813,0.67269,0.00839,0.72825,0.76514,0.48391,-0.01438,0.02745,0.65057,-0.01983,-0.00142,0.05271,0.05561,-0.01560,0.50274,0.04053,0.01137,0.01229,0.01564,0.02042,0.33439,0.04596,0.07873,0.59003,0.05656,0.00610,0.04664
0.56659,0.65201,0.45646,0.72576,0.04605,0.04422,0.67904,0.05581,0.25768,0.25333,0.42843,0.02854,0.04411,0.49327,0.01872,0.04842,0.01854,0.02385,0.03306,0.56482,0.05422,0.02746,0.01896,0.07515,-0.02157,0.54379,0.02542,0.04789,0.57703,0.03637,0.02296,0.01489
0.62055,0.32533,0.73113,0.40915,0.02492,0.01244,0.46295,0.05559,0.55159,0.64603,0.44558,0.01570,0.02777,0.69310,0.04949,-0.02338,0.03074,0.03058,0.00724,0.59543,0.03439,0.00289,-0.01087,0.00467,0.03688,0.28115,0.00892,0.06786,0.27222,0.02588,-0.02377,0.03272
0.39004,0.64689,0.31170,0.32923,-0.01050,0.02788,0.48053,0.02913,0.62602,0.62445,0.67238,0.04428,0.03349,0.40525,0.04934,0.02236,0.02542,0.00126,0.01609,0.34111,0.00797,0.01743,0.02942,0.03304,0.04544,0.26110,0.06482,0.02024,0.36858,0.06299,0.03251,0.03849
0.50554,0.33993,0.62614,0.69852,0.09214,0.07007,0.62581,0.04722,0.65886,0.47473,0.61041,0.04283,-0.00254,0.63800,0.06585,-0.00202,0.00910,0.02368,0.03398,0.40824,0.03249,0.01342,0.03892,0.04989,0.05611,0.31322,0.02486,0.04076,0.74916,0.01905,0.04503,0.05007
0.43937,0.58145,0.30089,0.53323,-0.01646,0.05886,0.32087,0.02152,0.68059,0.70434,0.38291,0.07102,0.03489,0.30917,0.04937,0.05442,0.04987,0.06231,0.01906,0.74660,0.04206,0.06558,0.05706,-0.02710,0.05398,0.68509,0.04823,0.03394,0.37843,0.01638,0.03150,0.01080
0.68390,0.49573,0.49264,0.73640,0.02193,0.00596,0.33728,0.03016,0.44901,0.48631,0.38714,0.00505,0.03578,0.50695,0.03037,0.06715,0.05175,0.03293,0.06114,0.49680,0.03718,0.01325,0.03959,0.00584,0.03888,0.32494,0.04353,-0.00690,0.33298,-0.00924,0.04344,0.03453
0.38439,0.42775,0.41535,0.54350,-0.02819,0.02322,0.70530,0.06658,0.59397,0.41433,0.55041,0.01877,0.06330,0.31909,0.04881,0.04604,0.03435,0.04333,0.05972,0.35374,0.08900,0.02310,0.02865,0.03426,0.03795,0.56620,0.00182,0.03612,0.31907,0.06971,0.03963,-0.01346
0.50356,0.65073,0.65798,0.46960,0.05106,0.05099,0.31742,-0.00266,0.38230,0.67472,0.69018,0.03670,0.00835,0.23824,0.01651,-0.00547,0.04890,0.07221,0.01191,0.60813,0.01831,0.03761,0.02975,0.05015,0.00226,0.30750,0.01051,0.03053,0.46935,0.04240,0.04179,0.03965
0.73835,0.33323,0.32567,0.25196,0.02915,0.03887,0.70249,0.04186,0.33033,0.39356,0.62971,0.03206,0.01088,0.66155,0.08306,0.01712,0.02953,0.06215,0.01471,0.52055,0.00258,0.02089,0.02374,0.03490,0.02720,0.54807,0.02286,-0.02137,0.51841,0.05260,0.07464,0.04212
0.75082,0.25092,0.66145,0.54808,0.01314,0.01360,0.44618,0.01286,0.50182,0.41758,0.43051,-0.00490,0.02281,0.50164,0.04704,-0.01831,0.00947,0.02220,0.03861,0.72105,0.02515,0.01359,0.01216,0.02511,0.04647,0.73040,0.04315,0.04613,0.47178,0.04068,0.07694,0.01924
0.45142,0.42759,0.51781,0.75149,0.05431,-0.00382,0.28195,0.04229,0.64722,0.61532,0.61588,0.01606,-0.00956,0.44320,0.02197,0.00522,0.03711,0.06217,0.05627,0.56064,0.03274,0.05106,0.03954,0.00355,-0.01925,0.66006,0.02446,0.04624,0.28107,0.05988,0.03792,0.01462
0.32635,0.59623,0.41904,0.57031,-0.01235,0.03329,0.32433,0.05626,0.35591,0.28229,0.60886,0.03936,0.02735,0.27045,0.05320,0.03976,0.05792,0.01760,0.00155,0.53516,0.04012,0.05079,0.03445,0.01310,-0.00880,0.34818,0.03206,0.04611,0.61783,0.03854,-0.00454,0.04654
0.65196,0.52754,0.39627,0.24394,0.01565,-0.00269,0.41331,0.01984,0.30048,0.31965,0.62577,0.01718,0.00320,0.42944,-0.04089,0.00575,0.00653,0.04074,0.04313,0.61356,0.03885,0.04246,0.01198,0.04476,0.02862,0.34163,0.05041,-0.01739,0.27480,0.02466,-0.00846,0.03286
0.76904,0.52242,0.65491,0.33826,0.02388,0.00507,0.53456,0.03009,0.42161,0.24617,0.55262,0.00428,0.01404,0.53303,0.01387,0.06489,0.05690,0.04252,0.05745,0.57663,0.04287,0.03436,-0.00110,0.04821,0.04678,0.44651,0.03405,0.02166,0.59037,-0.00217,0.05274,0.01573
0.51119,0.65584,0.34346,0.57823,0.03404,0.03093,0.50653,0.01573,0.74324,0.25505,0.38557,0.02120,0.06762,0.61921,0.00155,-0.01217,0.05231,0.02862,0.01728,0.49540,0.01352,-0.00488,0.04225,0.08717,0.01953,0.57134,0.03560,0.02645,0.76120,0.04386,-0.00817,0.01738
0.35402,0.31004,0.69886,0.52189,0.06199,0.01533,0.50604,0.00336,0.61115,0.34184,0.74425,0.00360,0.03908,0.58725,-0.00028,0.03031,0.03040,0.03245,0.00924,0.66412,0.00749,0.03329,0.01389,0.00849,0.04433,0.60255,0.03230,0.06630,0.50205,0.03254,0.03979,0.02091
