emg0,imu1_ax,imu1_ay,imu1_az,imu1_gx,imu1_gy,imu1_gz,imu2_ax,imu2_ay,imu2_az,imu2_gx,imu2_gy,imu2_gz
0.73792,0.46409,1.95979,9.56442,0.14671,0.15260,0.01600,-1.67002,1.95858,9.46656,0.11193,-0.32420,0.02426
0.39130,0.44968,1.97370,9.59762,0.14989,0.14317,-0.01055,-1.68528,1.97528,9.46313,0.16292,-0.37436,0.01237
0.80404,0.43633,2.00878,9.63448,0.15581,0.12773,0.00144,-1.67001,1.96560,9.44018,0.12838,-0.34610,0.00879
0.34008,0.41856,2.00637,9.60394,0.14995,0.11808,0.02548,-1.69026,1.97015,9.47080,0.12483,-0.36320,0.04497
0.72954,0.44168,1.99412,9.60650,0.13612,0.12561,-0.02771,-1.65555,1.96722,9.47942,0.11057,-0.38440,-0.00329
0.73667,0.44359,1.99719,9.59842,0.12482,0.11724,0.03316,-1.68304,1.97843,9.48324,0.13787,-0.37914,0.01147
0.71028,0.43766,2.00639,9.60858,0.14097,0.15157,0.00813,-1.67483,1.95830,9.44249,0.11508,-0.35254,-0.00329
0.51767,0.43856,1.99930,9.59704,0.15993,0.12572,0.02000,-1.65499,1.98531,9.46610,0.15819,-0.36915,0.04963
0.74423,0.44471,2.00469,9.61535,0.14062,0.12008,-0.01486,-1.66233,1.96338,9.46936,0.11999,-0.36715,-0.01657
0.87224,0.43144,2.00854,9.60406,0.12642,0.17046,-0.03979,-1.64356,1.96374,9.48387,0.13266,-0.36801,0.00926
0.52252,0.43198,2.00117,9.59466,0.12652,0.11526,0.04890,-1.64640,1.98850,9.46822,0.11959,-0.30990,0.01416
0.44784,0.43842,2.00934,9.58241,0.14296,0.14938,0.02703,-1.65929,1.98128,9.46144,0.14672,-0.40055,-0.00914
0.52876,0.44495,2.00300,9.61325,0.12126,0.14821,-0.01456,-1.66033,1.97751,9.50647,0.12030,-0.33209,-0.00808
0.53137,0.41577,2.01504,9.60317,0.14498,0.11300,-0.03500,-1.65945,1.97912,9.47591,0.12307,-0.34959,-0.02185
0.82382,0.43412,2.01883,9.60324,0.14208,0.09587,-0.01865,-1.62189,1.99205,9.44925,0.16025,-0.36446,-0.00152
0.89466,0.42719,2.00750,9.59370,0.12131,0.13817,-0.02652,-1.62971,1.98014,9.47283,0.11506,-0.35344,-0.02070
0.90774,0.44664,1.99771,9.59630,0.14165,0.16577,-0.00633,-1.61339,1.98073,9.47945,0.13298,-0.30186,-0.01506
0.77984,0.43431,2.03530,9.55349,0.14819,0.13049,0.00002,-1.62205,1.98795,9.44685,0.11045,-0.35108,0.00232
0.43086,0.42487,2.00696,9.59489,0.11723,0.15578,0.00108,-1.62108,1.98685,9.49986,0.10448,-0.34386,-0.01283
0.73953,0.43242,2.03552,9.59983,0.13213,0.16735,0.03671,-1.62049,1.97658,9.48542,0.15350,-0.33098,-0.04291
0.47917,0.43451,2.00704,9.61669,0.10537,0.14208,-0.03482,-1.60272,1.99210,9.47519,0.13801,-0.39421,0.00038
0.35700,0.43007,2.01876,9.58745,0.15163,0.13479,-0.02717,-1.61971,1.97494,9.41723,0.14901,-0.35620,-0.01632
0.71013,0.40886,2.00362,9.57345,0.15226,0.12304,-0.02048,-1.59221,1.97749,9.49439,0.11654,-0.33320,-0.03595
0.74283,0.42994,2.00906,9.59044,0.11976,0.12650,-0.02282,-1.60714,1.99986,9.47523,0.09479,-0.34538,-0.01056
0.72455,0.40965,2.01378,9.59676,0.14813,0.12721,0.02602,-1.59580,1.99861,9.47442,0.14956,-0.31693,-0.02773
0.63867,0.39890,2.03151,9.60814,0.15797,0.13149,0.00604,-1.60385,2.01155,9.46521,0.16779,-0.34044,0.01465
0.76338,0.39661,2.03453,9.57108,0.13793,0.13516,-0.01389,-1.59546,1.98736,9.46436,0.11714,-0.34678,0.01991
0.65448,0.41940,2.03728,9.60744,0.13444,0.10821,-0.01333,-1.60059,2.00330,9.44240,0.10089,-0.32842,0.03354
0.71653,0.39909,2.03937,9.56966,0.13816,0.11743,-0.00395,-1.60413,2.00127,9.45589,0.15970,-0.35351,-0.00889
0.83513,0.41104,2.02213,9.60175,0.11834,0.10971,-0.02638,-1.58696,1.96940,9.47125,0.11913,-0.33434,-0.00195
0.57059,0.40661,2.01712,9.58176,0.11623,0.10526,-0.01679,-1.59830,2.00013,9.47477,0.15986,-0.33318,-0.01567
0.34044,0.40506,2.00831,9.61473,0.13712,0.13116,0.02104,-1.56090,2.00532,9.47904,0.16166,-0.31931,0.03708
0.44340,0.41822,2.01222,9.59621,0.14155,0.13611,-0.01146,-1.56550,2.00811,9.45485,0.13521,-0.35205,-0.00254
0.37722,0.41341,2.02560,9.59987,0.13191,0.14546,-0.01473,-1.56951,1.98445,9.48665,0.13720,-0.32612,-0.02493
0.63530,0.40012,2.02514,9.61428,0.12203,0.09990,0.04646,-1.54704,2.00349,9.43576,0.15219,-0.34011,-0.01125
0.79840,0.39266,2.03133,9.55593,0.12114,0.13020,-0.02408,-1.56232,2.02626,9.51047,0.13051,-0.32768,0.01982
0.66914,0.41842,2.04861,9.58674,0.12461,0.15391,-0.03582,-1.56582,2.02299,9.47000,0.12345,-0.31869,0.03392
0.69982,0.40171,2.02863,9.58452,0.17360,0.15851,-0.02059,-1.55589,1.99626,9.45863,0.13977,-0.33382,0.00068
0.69135,0.41937,2.03107,9.59785,0.10971,0.15610,0.01256,-1.56986,2.00169,9.47173,0.09503,-0.32201,-0.01104
0.86422,0.40185,2.05254,9.61206,0.14391,0.09591,-0.02549,-1.55855,2.02962,9.45496,0.10712,-0.30256,0.01282
0.52087,0.40044,2.04436,9.57056,0.14809,0.12980,0.03469,-1.57253,2.00062,9.45976,0.15415,-0.33439,0.03153
0.51670,0.41156,2.04996,9.59534,0.13736,0.15074,-0.01878,-1.52389,2.00922,9.46081,0.12836,-0.29653,0.00559
0.82609,0.39057,2.04332,9.59240,0.13254,0.12115,0.00336,-1.52988,2.01691,9.47365,0.11957,-0.32209,0.00611
0.67456,0.39102,2.04637,9.58184,0.13433,0.12319,0.01209,-1.54268,2.03584,9.47923,0.12568,-0.32200,-0.01372
0.49197,0.38579,2.02516,9.61371,0.16372,0.09271,0.00454,-1.54595,2.02408,9.47434,0.15454,-0.34284,0.00828
0.58821,0.40207,2.04395,9.58233,0.12546,0.12249,0.01718,-1.53901,2.04143,9.50145,0.13459,-0.30786,0.00454
0.34377,0.39107,2.06078,9.59584,0.13769,0.12666,0.00293,-1.53468,2.02091,9.47452,0.17346,-0.33786,-0.01965
0.52330,0.39440,2.03763,9.57844,0.15197,0.10434,0.02843,-1.53880,2.02073,9.47822,0.15347,-0.33704,0.01330
0.63849,0.40039,2.05523,9.60567,0.15160,0.13252,0.01731,-1.53469,2.02139,9.48015,0.11716,-0.32319,-0.00745
0.48758,0.40470,2.07366,9.61012,0.13882,0.13078,0.01563,-1.53467,2.04024,9.45119,0.13007,-0.31033,0.01607
0.45125,0.37145,2.06752,9.57163,0.14428,0.12182,0.01146,-1.51484,2.01381,9.46879,0.13825,-0.29865,0.02446
0.88090,0.37273,2.05061,9.58691,0.17788,0.09427,-0.01888,-1.50793,2.02839,9.49688,0.16071,-0.30794,0.03678
0.82718,0.38034,2.06785,9.62583,0.14919,0.13077,0.03086,-1.51158,2.03610,9.44039,0.11123,-0.32213,-0.01190
0.86756,0.39761,2.03643,9.60690,0.17148,0.10056,-0.00404,-1.49948,2.02604,9.48893,0.11740,-0.31981,-0.00462
0.47469,0.38759,2.04658,9.58949,0.16457,0.12544,-0.01691,-1.50174,2.02076,9.44313,0.15432,-0.32139,0.03628
0.33309,0.39159,2.06287,9.59307,0.12832,0.12960,0.03312,-1.50566,2.04349,9.45554,0.15863,-0.29200,0.02006
0.70381,0.36895,2.07689,9.56625,0.15361,0.10716,0.01823,-1.47760,2.04586,9.51708,0.11223,-0.30951,0.01393
0.76117,0.39013,2.05760,9.59268,0.13290,0.12738,0.01178,-1.49646,2.04640,9.47591,0.14646,-0.30182,-0.02699
0.71599,0.38185,2.05956,9.57356,0.12204,0.11124,0.00368,-1.48874,2.04500,9.46545,0.13918,-0.29413,0.03551
0.35898,0.38546,2.07396,9.60458,0.13541,0.11854,0.00345,-1.50011,2.04437,9.46092,0.14604,-0.31031,0.01568
0.54398,0.40178,2.08340,9.55892,0.09249,0.07648,-0.01764,-1.48994,2.04454,9.48858,0.10481,-0.32571,-0.03167
0.44255,0.37914,2.06233,9.57868,0.14968,0.11490,-0.02213,-1.48475,2.04440,9.47402,0.15649,-0.31017,-0.00752
0.90706,0.36765,2.07631,9.56210,0.12484,0.11389,-0.00181,-1.46798,2.04520,9.48375,0.15277,-0.28940,0.02545
0.51032,0.36052,2.06837,9.59238,0.13771,0.09380,-0.03202,-1.48655,2.04016,9.49689,0.14093,-0.31603,0.00949
0.56299,0.37614,2.06225,9.56979,0.12018,0.12370,-0.01822,-1.49136,2.04677,9.47362,0.11074,-0.27550,0.01023
0.59108,0.38442,2.07497,9.60953,0.17182,0.07461,-0.00816,-1.47065,2.03787,9.51667,0.12301,-0.27225,-0.01901
0.90467,0.37622,2.06813,9.55559,0.13223,0.11493,-0.03308,-1.47849,2.02995,9.50525,0.12281,-0.27625,0.04674
0.70423,0.36626,2.07709,9.55040,0.14080,0.08521,0.01590,-1.47228,2.04434,9.47685,0.12698,-0.32130,0.02538
0.47921,0.38311,2.05603,9.58441,0.16133,0.12967,-0.01841,-1.46914,2.05476,9.46825,0.12619,-0.32641,0.00515
0.76111,0.35204,2.08675,9.62983,0.10427,0.09125,-0.01858,-1.47145,2.05904,9.47165,0.12690,-0.30985,0.00430
0.52932,0.37895,2.09018,9.58081,0.13421,0.12700,0.02163,-1.46303,2.06412,9.49340,0.12574,-0.28548,-0.02530
0.70427,0.35636,2.09451,9.58043,0.15237,0.12267,0.00414,-1.45090,2.05147,9.46831,0.14669,-0.26269,0.00756
0.32777,0.36708,2.07698,9.56795,0.11319,0.09801,-0.01519,-1.46630,2.05457,9.48242,0.13217,-0.27593,0.01621
0.89820,0.33708,2.07784,9.59204,0.14536,0.10748,0.00231,-1.47344,2.07010,9.46056,0.13135,-0.28185,0.02877
0.55547,0.35787,2.08843,9.57391,0.15465,0.10153,0.00391,-1.46065,2.06727,9.50510,0.11358,-0.30522,0.00317
0.42697,0.35507,2.08875,9.57321,0.11090,0.08984,-0.00262,-1.45614,2.07363,9.46148,0.12947,-0.31026,-0.00653
0.37934,0.35979,2.09289,9.57687,0.12897,0.09085,0.01919,-1.44280,2.06084,9.47278,0.10792,-0.27224,0.02500
0.50545,0.34778,2.08008,9.60062,0.14318,0.11282,0.00170,-1.43394,2.05921,9.48476,0.12552,-0.26858,0.01153
0.82652,0.35395,2.09081,9.57796,0.12321,0.10016,0.00323,-1.42590,2.04168,9.44428,0.13900,-0.32328,-0.00753
0.88939,0.35559,2.08605,9.59839,0.15511,0.08524,-0.01330,-1.42976,2.07701,9.48249,0.11882,-0.30173,-0.03607
0.86949,0.35920,2.11232,9.57138,0.16068,0.10013,0.01017,-1.43627,2.06713,9.50782,0.14469,-0.27235,0.00303
0.46858,0.35104,2.09880,9.59151,0.15094,0.09895,0.00254,-1.41551,2.07355,9.50348,0.09880,-0.28725,-0.02999
0.88603,0.34617,2.08769,9.55682,0.09940,0.09523,0.02019,-1.43131,2.08922,9.50511,0.13237,-0.28174,0.01035
0.69955,0.35011,2.09508,9.55190,0.12194,0.10371,-0.01618,-1.44185,2.08270,9.49563,0.14103,-0.28085,0.00710
0.54268,0.35321,2.10757,9.61745,0.13912,0.09172,-0.01084,-1.41753,2.08020,9.47899,0.13784,-0.31728,0.00611
0.49820,0.34340,2.09742,9.55452,0.12315,0.09316,-0.02180,-1.40134,2.06896,9.48993,0.11061,-0.28672,0.00987
0.42567,0.36487,2.09592,9.58653,0.11174,0.10429,-0.00382,-1.42155,2.07085,9.49534,0.13815,-0.26042,-0.00264
0.65439,0.34441,2.10247,9.53728,0.13859,0.09008,-0.02972,-1.40066,2.07277,9.49469,0.15244,-0.29899,-0.00832
0.55289,0.35704,2.10544,9.54348,0.11601,0.08980,0.00530,-1.38867,2.09262,9.49775,0.11436,-0.27969,-0.01002
0.39205,0.34557,2.10197,9.55759,0.13337,0.12752,0.01514,-1.41269,2.07934,9.46779,0.13483,-0.27146,-0.01383
0.64029,0.33910,2.09442,9.54996,0.12669,0.10943,-0.01849,-1.40849,2.08545,9.47078,0.13369,-0.31927,-0.03061
0.42407,0.32729,2.11805,9.55723,0.15272,0.14193,0.03612,-1.39612,2.08739,9.50637,0.12381,-0.29170,-0.01924
0.74427,0.33975,2.11638,9.58920,0.14692,0.09230,-0.00745,-1.39855,2.07832,9.47816,0.12087,-0.27895,0.00801
0.72080,0.34610,2.12305,9.62045,0.11252,0.10749,0.01420,-1.39502,2.09032,9.50017,0.15018,-0.27826,0.02136
0.57936,0.34227,2.11835,9.58870,0.13585,0.11048,-0.00611,-1.39676,2.09474,9.52585,0.09113,-0.25979,0.03648
0.44619,0.35628,2.10621,9.56953,0.13401,0.12250,0.01574,-1.38715,2.08037,9.51023,0.16246,-0.24764,-0.00985
0.44854,0.33610,2.11886,9.59353,0.14052,0.10106,0.02608,-1.38954,2.10592,9.46691,0.13229,-0.27534,-0.00819
0.63006,0.33034,2.10869,9.56147,0.13069,0.11285,-0.00796,-1.37901,2.11599,9.51907,0.10196,-0.25702,-0.00777
0.44141,0.33074,2.11997,9.55381,0.11644,0.08864,0.00543,-1.38194,2.08731,9.46733,0.10710,-0.29751,-0.00414
0.74972,0.33236,2.11719,9.57427,0.09424,0.11063,-0.00394,-1.34989,2.08696,9.45455,0.13277,-0.25779,0.00930
0.70406,0.33437,2.12747,9.53181,0.13868,0.11069,0.01560,-1.37412,2.10245,9.48224,0.12102,-0.27318,0.05583
0.84408,0.34387,2.10772,9.54369,0.12055,0.11009,0.00172,-1.36980,2.10159,9.47677,0.12717,-0.25142,-0.02917
0.66889,0.33324,2.12242,9.58199,0.10445,0.07323,0.01727,-1.35848,2.09421,9.49211,0.12184,-0.26663,-0.00565
0.82235,0.32156,2.13098,9.57619,0.09477,0.11912,-0.00085,-1.36338,2.09856,9.47939,0.14361,-0.28064,0.03946
0.39581,0.35061,2.12939,9.57270,0.11649,0.11303,-0.00129,-1.35237,2.09786,9.42782,0.16228,-0.23697,-0.03939
0.69267,0.33253,2.10488,9.55754,0.12646,0.13178,-0.01053,-1.36394,2.11607,9.48919,0.11378,-0.25677,-0.02254
0.86157,0.31976,2.12562,9.57827,0.13061,0.10816,0.00346,-1.35685,2.10192,9.46186,0.14711,-0.26402,0.02282
0.47287,0.30800,2.15255,9.59410,0.11835,0.09439,-0.01082,-1.37557,2.10683,9.45292,0.11117,-0.28010,-0.01007
0.58227,0.34248,2.11531,9.56271,0.10281,0.10681,0.01268,-1.36082,2.11906,9.45816,0.11569,-0.28629,-0.01464
0.78264,0.33141,2.11395,9.57672,0.14445,0.11083,0.00315,-1.34411,2.10825,9.47617,0.14513,-0.26510,0.01487
0.86384,0.31379,2.14613,9.56828,0.08812,0.06576,-0.00656,-1.35870,2.10145,9.50503,0.12407,-0.23716,0.00262
0.41898,0.33317,2.13369,9.56823,0.09024,0.10234,0.00249,-1.35088,2.12007,9.49335,0.10606,-0.24507,-0.02779
0.49762,0.32341,2.13463,9.57841,0.09032,0.08930,0.01377,-1.37272,2.11402,9.47320,0.11958,-0.27545,0.00831
0.39201,0.32810,2.13699,9.53596,0.14543,0.09234,0.01418,-1.35606,2.10249,9.49975,0.10615,-0.23615,-0.01375
0.82894,0.31953,2.15408,9.57498,0.11069,0.10828,-0.00556,-1.33372,2.11973,9.46683,0.16070,-0.27732,-0.00520
0.55088,0.31094,2.14714,9.58060,0.12287,0.10869,0.01253,-1.32704,2.11842,9.44120,0.10977,-0.27855,0.00421
0.43459,0.32706,2.15322,9.55659,0.13752,0.13181,-0.03498,-1.33712,2.11822,9.49817,0.13356,-0.27578,-0.00169
0.57714,0.31971,2.15048,9.58249,0.13735,0.10240,0.01599,-1.32146,2.11189,9.52295,0.13372,-0.22893,-0.01691
0.44742,0.33482,2.13347,9.55769,0.13879,0.10560,0.01387,-1.32427,2.12435,9.47397,0.13298,-0.26163,0.02372
0.37240,0.31949,2.14109,9.58851,0.15257,0.10798,-0.01277,-1.32759,2.12727,9.49502,0.11433,-0.24521,-0.03002
0.67265,0.31301,2.14048,9.60764,0.15778,0.10406,0.00340,-1.31669,2.11812,9.49862,0.12731,-0.23989,-0.03180
0.41950,0.31283,2.14201,9.59170,0.12125,0.11584,0.00710,-1.33155,2.11830,9.45937,0.09734,-0.28885,0.01928
0.64375,0.31777,2.14740,9.57163,0.12503,0.09703,0.02069,-1.32160,2.11141,9.44480,0.15235,-0.25083,-0.02156
0.78484,0.33202,2.14013,9.58022,0.11932,0.12191,0.01417,-1.31389,2.13324,9.48311,0.10837,-0.21990,-0.00001
0.76228,0.32681,2.16194,9.58477,0.14913,0.07798,-0.00866,-1.31384,2.13297,9.46085,0.10504,-0.24846,0.01416
0.70151,0.30468,2.13693,9.51504,0.11655,0.12194,-0.01314,-1.29646,2.13320,9.48623,0.12484,-0.25047,0.02296
0.33579,0.29366,2.15640,9.53465,0.19510,0.09424,-0.01678,-1.30470,2.12191,9.51109,0.16620,-0.23510,-0.01179
0.50381,0.30589,2.15161,9.57696,0.11498,0.05842,-0.01332,-1.31038,2.13738,9.50003,0.11092,-0.24468,-0.01205
0.40231,0.31364,2.15451,9.58074,0.07917,0.08048,-0.00062,-1.30907,2.13608,9.47673,0.13623,-0.25614,0.05838
0.65665,0.29740,2.16651,9.54543,0.14335,0.08893,-0.03922,-1.31680,2.12421,9.50706,0.12189,-0.25534,-0.00709
0.46262,0.31069,2.14208,9.56090,0.14330,0.09334,0.01761,-1.29851,2.15069,9.49333,0.12854,-0.26098,0.01236
0.42164,0.29007,2.14513,9.56132,0.11679,0.10471,0.02720,-1.30824,2.12749,9.48545,0.09657,-0.24628,0.00094
0.70062,0.28613,2.17453,9.56469,0.09923,0.09338,-0.02099,-1.28575,2.15126,9.48244,0.13192,-0.23142,0.01707
0.32177,0.29380,2.16929,9.57534,0.11772,0.05620,-0.01586,-1.29202,2.14306,9.48105,0.12705,-0.22642,0.00299
0.76448,0.29666,2.15760,9.56104,0.11885,0.10632,-0.01226,-1.29265,2.14817,9.46959,0.15059,-0.25272,-0.03089
0.70311,0.30515,2.15219,9.55657,0.11757,0.07029,0.04444,-1.29961,2.13939,9.46693,0.14480,-0.26170,-0.01846
0.74469,0.30615,2.16840,9.57939,0.10074,0.11010,0.01019,-1.29738,2.14028,9.48405,0.13218,-0.24179,0.04656
0.44323,0.31270,2.15270,9.59842,0.11447,0.11997,0.03238,-1.26816,2.14896,9.51207,0.11535,-0.23758,0.02945
0.89071,0.28788,2.16454,9.55760,0.12173,0.12495,0.03526,-1.28704,2.13944,9.45077,0.11046,-0.22350,-0.01605
0.77478,0.28746,2.15487,9.55515,0.09248,0.07481,-0.04244,-1.29988,2.14864,9.47762,0.11359,-0.23618,-0.01344
0.34969,0.29319,2.15803,9.60554,0.08364,0.09855,0.01674,-1.27936,2.14862,9.48603,0.14084,-0.23192,-0.00387
0.44168,0.28663,2.18037,9.56416,0.12885,0.09961,-0.02046,-1.28132,2.14093,9.48578,0.09649,-0.23492,0.02424
0.70301,0.29544,2.17984,9.55247,0.13151,0.09746,0.01933,-1.27748,2.16191,9.47434,0.11156,-0.25963,0.00559
0.75260,0.30492,2.16991,9.56903,0.13848,0.05069,0.01654,-1.28200,2.15737,9.51849,0.12215,-0.23901,0.00026
0.59708,0.29006,2.16421,9.55530,0.10743,0.08944,-0.01773,-1.26922,2.14864,9.47494,0.14318,-0.22110,0.01601
0.76655,0.29193,2.17447,9.56147,0.14753,0.05649,-0.01491,-1.27808,2.14940,9.51221,0.11642,-0.23265,0.01648
0.85848,0.31042,2.17077,9.55927,0.11707,0.11050,-0.01005,-1.25153,2.16321,9.45715,0.10373,-0.23255,0.01927
0.53486,0.30396,2.18396,9.55481,0.12913,0.09581,0.00049,-1.24902,2.16671,9.46479,0.12505,-0.23409,0.00919
0.69559,0.28567,2.16275,9.51317,0.09020,0.10258,0.00275,-1.26298,2.16731,9.47509,0.09805,-0.22575,0.00838
0.72562,0.28267,2.16929,9.51485,0.11484,0.10752,0.02305,-1.24660,2.17884,9.49692,0.12859,-0.25030,-0.01606
0.65055,0.28340,2.18071,9.55004,0.09250,0.08019,0.01434,-1.24742,2.15619,9.47881,0.12331,-0.25684,0.02825
0.63584,0.28573,2.19858,9.53435,0.13176,0.08345,0.01930,-1.24105,2.15439,9.49371,0.11181,-0.24084,-0.00309
0.49098,0.27736,2.18685,9.49481,0.12180,0.11765,-0.00798,-1.24459,2.15598,9.50192,0.10046,-0.25076,-0.02614
0.65470,0.26514,2.19569,9.55286,0.11058,0.08132,0.00233,-1.25205,2.17755,9.45697,0.12399,-0.25020,-0.03610
0.55007,0.27092,2.19430,9.56141,0.14990,0.09723,-0.01522,-1.25269,2.18242,9.52918,0.11299,-0.23902,-0.02548
0.34182,0.28953,2.17693,9.57193,0.14337,0.13139,-0.02669,-1.24687,2.16810,9.45242,0.15741,-0.23979,0.00082
0.28950,0.29477,2.19857,9.58331,0.13958,0.10575,0.00377,-1.24716,2.16691,9.48703,0.13003,-0.25486,-0.00480
0.89645,0.28116,2.20186,9.59195,0.16219,0.06010,-0.00599,-1.24897,2.14869,9.47180,0.14313,-0.20166,-0.01863
0.80154,0.27383,2.19235,9.56042,0.12783,0.07736,-0.01134,-1.23265,2.16108,9.50571,0.12302,-0.22997,0.00042
0.65723,0.27195,2.18205,9.58225,0.10789,0.11784,0.02054,-1.24864,2.16419,9.47409,0.13971,-0.22522,0.00561
0.43422,0.26594,2.20174,9.60632,0.12614,0.10131,-0.00054,-1.24129,2.18095,9.45395,0.11768,-0.22618,0.02937
0.72954,0.27637,2.18949,9.55628,0.13169,0.09688,0.04341,-1.21314,2.17979,9.46649,0.13206,-0.23420,-0.00324
0.62820,0.27929,2.19484,9.55442,0.13001,0.09361,0.00077,-1.22699,2.18266,9.47231,0.15651,-0.22608,-0.00321
0.34116,0.26851,2.21752,9.54763,0.10112,0.09204,0.01429,-1.22632,2.16328,9.49859,0.12613,-0.20870,-0.01496
0.54149,0.25853,2.18830,9.55362,0.12020,0.07696,-0.00573,-1.21159,2.18791,9.50477,0.11763,-0.21229,0.00580
0.38348,0.27198,2.20798,9.57763,0.10503,0.06199,-0.00472,-1.22815,2.18534,9.48989,0.14795,-0.24116,0.00618
0.49776,0.27336,2.18570,9.56970,0.14658,0.09558,0.00488,-1.22965,2.17718,9.48442,0.09728,-0.22568,-0.01427
0.76345,0.28520,2.19016,9.56297,0.08545,0.09141,0.02758,-1.21148,2.19333,9.45289,0.07717,-0.23005,0.03031
0.81342,0.27555,2.18269,9.56973,0.12517,0.04223,-0.03489,-1.22425,2.18134,9.47955,0.15267,-0.22481,-0.00340
0.36482,0.27804,2.19766,9.53159,0.13151,0.10998,-0.00877,-1.22032,2.19624,9.48740,0.10603,-0.20561,0.01623
0.49322,0.26878,2.20738,9.54899,0.13615,0.08719,-0.00841,-1.20362,2.17661,9.50646,0.13100,-0.25757,0.01209
0.54656,0.25312,2.20844,9.51937,0.09796,0.07281,0.00339,-1.22636,2.19429,9.49055,0.18374,-0.23187,-0.00909
0.33954,0.25193,2.20558,9.56685,0.15111,0.10314,0.00169,-1.21226,2.19812,9.45961,0.12636,-0.22953,-0.01234
0.65177,0.26255,2.19969,9.58456,0.11062,0.08496,-0.02166,-1.19441,2.17045,9.51127,0.12041,-0.22755,-0.00054
0.55413,0.26794,2.19898,9.54416,0.07055,0.07126,0.03491,-1.19416,2.18152,9.50386,0.12131,-0.22385,-0.02866
0.86324,0.26482,2.21871,9.56998,0.15520,0.07085,0.00778,-1.19459,2.19276,9.46361,0.12312,-0.20325,0.00519
0.57005,0.26303,2.22084,9.58290,0.12176,0.10063,0.00764,-1.17527,2.17234,9.51360,0.12459,-0.20750,0.03115
0.90452,0.25914,2.19760,9.56629,0.13305,0.10187,-0.02112,-1.19392,2.19635,9.51427,0.12198,-0.25939,-0.02183
0.83381,0.26609,2.20009,9.55450,0.15077,0.08916,-0.00718,-1.18988,2.18656,9.47696,0.13762,-0.20256,-0.01237
0.53380,0.25835,2.21858,9.56295,0.08687,0.07054,0.00354,-1.18335,2.19685,9.51605,0.13060,-0.22317,0.00820
0.62031,0.25413,2.20020,9.54637,0.09284,0.09686,-0.01052,-1.16383,2.18994,9.48605,0.14345,-0.19768,-0.04644
0.89559,0.25982,2.21288,9.53588,0.14506,0.07930,0.00156,-1.20162,2.19762,9.46672,0.17304,-0.17913,0.00382
0.67593,0.26632,2.22948,9.54592,0.15622,0.07708,-0.01209,-1.17596,2.20067,9.45528,0.12044,-0.19044,-0.02521
0.81903,0.26672,2.20127,9.53290,0.14192,0.09298,-0.00295,-1.17133,2.21499,9.49591,0.13515,-0.19126,-0.04444
0.43499,0.25907,2.22093,9.56625,0.11056,0.08163,0.01330,-1.16853,2.19872,9.47427,0.12774,-0.23198,-0.03519
0.33164,0.25702,2.22202,9.50259,0.11632,0.08633,0.01119,-1.18710,2.20269,9.45766,0.13165,-0.20514,-0.00130
0.59563,0.26340,2.23344,9.56596,0.11255,0.07168,0.02704,-1.17756,2.21663,9.47638,0.09973,-0.19332,-0.01778
0.39195,0.24777,2.21759,9.54778,0.09832,0.06202,-0.00551,-1.16170,2.21331,9.47620,0.12709,-0.19062,0.00145
0.51517,0.26690,2.22769,9.54907,0.06961,0.09829,0.02800,-1.16992,2.21641,9.49932,0.11095,-0.17384,0.01135
0.48817,0.24755,2.21318,9.53853,0.05511,0.10813,-0.00075,-1.15397,2.21671,9.55355,0.16855,-0.19851,0.04551
0.37712,0.23994,2.23608,9.49789,0.14586,0.10205,-0.00440,-1.17217,2.21868,9.51583,0.13637,-0.22574,-0.00374
0.71321,0.24277,2.24050,9.58492,0.10134,0.10507,0.00096,-1.16408,2.20923,9.50538,0.15322,-0.20022,0.00501
0.71106,0.25457,2.22328,9.54826,0.12298,0.07432,0.00184,-1.15624,2.21919,9.47870,0.11030,-0.19357,-0.02458
0.83727,0.23155,2.23635,9.56263,0.12542,0.07931,-0.01782,-1.15294,2.20723,9.48097,0.07614,-0.19786,0.00655
0.33648,0.23956,2.24831,9.56303,0.11291,0.10465,-0.02082,-1.16671,2.21282,9.48394,0.08266,-0.19777,0.00070
0.36776,0.24378,2.23344,9.52153,0.11269,0.08552,-0.00241,-1.15835,2.20498,9.52371,0.14197,-0.20108,-0.01434
0.50910,0.26319,2.22786,9.55281,0.09798,0.09595,0.01069,-1.15382,2.20990,9.48501,0.11384,-0.23757,-0.01381
0.64833,0.26366,2.23011,9.54314,0.12652,0.06507,0.04149,-1.15802,2.23627,9.50104,0.13113,-0.18221,0.01918
0.35989,0.25985,2.21958,9.53878,0.11804,0.08451,-0.01905,-1.15863,2.22552,9.50270,0.12604,-0.17265,0.01146
0.91399,0.26026,2.23169,9.53965,0.10902,0.06725,0.00095,-1.12269,2.22290,9.46649,0.12031,-0.21476,-0.00008
0.41131,0.25962,2.23656,9.53169,0.12024,0.11798,0.01292,-1.12146,2.21573,9.49778,0.10145,-0.21408,0.00960
0.64797,0.24307,2.23791,9.51426,0.12043,0.07161,0.00073,-1.14228,2.21878,9.49362,0.14175,-0.18695,-0.02107
0.62331,0.25388,2.24357,9.60120,0.12757,0.07570,-0.01594,-1.15195,2.20919,9.47583,0.10536,-0.18368,0.00302
0.65329,0.23882,2.24386,9.55333,0.13503,0.07998,-0.00117,-1.12763,2.22822,9.49484,0.12986,-0.19572,0.03645
